cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_em_coletivo
15422;2012;2012m10;Valença;3306107;Interior;0
15423;2012;2012m10;Rio das Flores;3304508;Interior;0
15424;2012;2012m10;Volta Redonda;3306305;Interior;1
15425;2012;2012m10;Piraí;3304003;Interior;0
15426;2012;2012m10;Vassouras;3306206;Interior;0
15427;2012;2012m10;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
15428;2012;2012m10;Mendes;3302809;Interior;0
15429;2012;2012m10;Engenheiro Paulo de Frontin;3301801;Interior;0
15430;2012;2012m10;Itatiaia;3302254;Interior;1
15431;2012;2012m10;"Porto Real;Quatis";9999992;Interior;0
15432;2012;2012m10;Pinheiral;3303955;Interior;0
15433;2012;2012m10;São José do Vale do Rio Preto;3305158;Interior;0
15434;2012;2012m10;Petrópolis;3303906;Interior;0
15435;2012;2012m10;Petrópolis;3303906;Interior;0
15436;2012;2012m10;Paraíba do Sul;3303708;Interior;0
15437;2012;2012m10;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
15438;2012;2012m10;Sapucaia;3305406;Interior;0
15439;2012;2012m10;Teresópolis;3305802;Interior;0
15440;2012;2012m10;Sumidouro;3305703;Interior;0
15441;2012;2012m10;Carmo;3301207;Interior;0
15442;2012;2012m10;Araruama;3300209;Interior;0
15443;2012;2012m10;Rio Bonito;3304300;Interior;0
15444;2012;2012m10;Silva Jardim;3305604;Interior;0
15445;2012;2012m10;Casimiro de Abreu;3301306;Interior;0
15446;2012;2012m10;Conceição de Macabú;3301405;Interior;0
15447;2012;2012m10;Macaé;3302403;Interior;2
15448;2012;2012m10;Saquarema;3305505;Interior;0
15449;2012;2012m10;São Pedro da Aldeia;3305208;Interior;0
15450;2012;2012m10;Cabo Frio;3300704;Interior;1
15451;2012;2012m10;Armação dos Búzios;3300233;Interior;0
15452;2012;2012m10;Rio das Ostras;3304524;Interior;0
15453;2012;2012m10;Iguaba Grande;3301876;Interior;0
15454;2012;2012m10;"Quissamã;Carapebus";9999994;Interior;0
15455;2012;2012m10;Arraial do Cabo;3300258;Interior;0
15456;2012;2012m10;Campos dos Goytacazes;3301009;Interior;1
15457;2012;2012m10;Itaocara;3302106;Interior;0
15458;2012;2012m10;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
15459;2012;2012m10;Miracema;3303005;Interior;0
15460;2012;2012m10;Laje do Muriaé;3302304;Interior;0
15461;2012;2012m10;Porciúncula;3304102;Interior;0
15462;2012;2012m10;"Natividade;Varre-Sai";9999997;Interior;0
15463;2012;2012m10;São Fidélis;3304805;Interior;0
15464;2012;2012m10;Cambuci;3300902;Interior;0
15465;2012;2012m10;"Itaperuna;São José de Ubá";9999996;Interior;0
15466;2012;2012m10;Bom Jesus de Itabapoana;3300605;Interior;0
15467;2012;2012m10;São João da Barra;3305000;Interior;0
15468;2012;2012m10;Campos dos Goytacazes;3301009;Interior;2
15469;2012;2012m10;São Francisco de Itabapoana;3304755;Interior;0
15470;2012;2012m10;"Cardoso Moreira;Italva";9999995;Interior;0
15471;2012;2012m10;Nova Friburgo;3303401;Interior;0
15472;2012;2012m10;Duas Barras;3301603;Interior;0
15473;2012;2012m10;Cantagalo;3301108;Interior;0
15474;2012;2012m10;"Cordeiro;Macuco";9999998;Interior;0
15475;2012;2012m10;São Sebastião do Alto;3305307;Interior;0
15476;2012;2012m10;Santa Maria Madalena;3304607;Interior;0
15477;2012;2012m10;Trajano de Morais;3305901;Interior;0
15478;2012;2012m10;Bom Jardim;3300506;Interior;0
15479;2012;2012m10;Cachoeiras de Macacu;3300803;Interior;0
15480;2012;2012m10;Mangaratiba;3302601;Interior;0
15481;2012;2012m10;Angra dos Reis;3300100;Interior;0
15482;2012;2012m10;Paraty;3303807;Interior;0
15483;2012;2012m10;Rio Claro;3304409;Interior;0
15484;2012;2012m11;Rio de Janeiro;3304557;Capital;8
15485;2012;2012m11;Rio de Janeiro;3304557;Capital;9
15486;2012;2012m11;Rio de Janeiro;3304557;Capital;8
15487;2012;2012m11;Rio de Janeiro;3304557;Capital;4
15488;2012;2012m11;Rio de Janeiro;3304557;Capital;0
15489;2012;2012m11;Rio de Janeiro;3304557;Capital;2
15490;2012;2012m11;Rio de Janeiro;3304557;Capital;5
15491;2012;2012m11;Rio de Janeiro;3304557;Capital;2
15492;2012;2012m11;Rio de Janeiro;3304557;Capital;2
15493;2012;2012m11;Rio de Janeiro;3304557;Capital;1
15494;2012;2012m11;Rio de Janeiro;3304557;Capital;1
15495;2012;2012m11;Rio de Janeiro;3304557;Capital;6
15496;2012;2012m11;Rio de Janeiro;3304557;Capital;11
15497;2012;2012m11;Rio de Janeiro;3304557;Capital;8
15498;2012;2012m11;Rio de Janeiro;3304557;Capital;0
15499;2012;2012m11;Rio de Janeiro;3304557;Capital;1
15500;2012;2012m11;Rio de Janeiro;3304557;Capital;14
15501;2012;2012m11;Rio de Janeiro;3304557;Capital;6
15502;2012;2012m11;Rio de Janeiro;3304557;Capital;4
15503;2012;2012m11;Rio de Janeiro;3304557;Capital;4
15504;2012;2012m11;Rio de Janeiro;3304557;Capital;8
15505;2012;2012m11;Rio de Janeiro;3304557;Capital;0
15506;2012;2012m11;Rio de Janeiro;3304557;Capital;5
15507;2012;2012m11;Rio de Janeiro;3304557;Capital;6
15508;2012;2012m11;Rio de Janeiro;3304557;Capital;4
15509;2012;2012m11;Rio de Janeiro;3304557;Capital;4
15510;2012;2012m11;Rio de Janeiro;3304557;Capital;8
15511;2012;2012m11;Rio de Janeiro;3304557;Capital;5
15512;2012;2012m11;Rio de Janeiro;3304557;Capital;7
15513;2012;2012m11;Rio de Janeiro;3304557;Capital;7
15514;2012;2012m11;Rio de Janeiro;3304557;Capital;11
15515;2012;2012m11;Rio de Janeiro;3304557;Capital;6
15516;2012;2012m11;Rio de Janeiro;3304557;Capital;6
15517;2012;2012m11;Rio de Janeiro;3304557;Capital;5
15518;2012;2012m11;Rio de Janeiro;3304557;Capital;6
15519;2012;2012m11;Rio de Janeiro;3304557;Capital;2
15520;2012;2012m11;Rio de Janeiro;3304557;Capital;1
15521;2012;2012m11;Rio de Janeiro;3304557;Capital;3
15522;2012;2012m11;Rio de Janeiro;3304557;Capital;0
15523;2012;2012m11;Rio de Janeiro;3304557;Capital;5
15524;2012;2012m11;Seropédica;3305554;Baixada Fluminense;1
15525;2012;2012m11;Itaguaí;3302007;Baixada Fluminense;1
15526;2012;2012m11;Paracambi;3303609;Baixada Fluminense;2
15527;2012;2012m11;Nova Iguaçu;3303500;Baixada Fluminense;12
15528;2012;2012m11;Mesquita;3302858;Baixada Fluminense;3
15529;2012;2012m11;Belford Roxo;3300456;Baixada Fluminense;6
15530;2012;2012m11;Queimados;3304144;Baixada Fluminense;1
15531;2012;2012m11;Nova Iguaçu;3303500;Baixada Fluminense;10
15532;2012;2012m11;Nilópolis;3303203;Baixada Fluminense;1
15533;2012;2012m11;Nova Iguaçu;3303500;Baixada Fluminense;3
15534;2012;2012m11;Duque de Caxias;3301702;Baixada Fluminense;12
15535;2012;2012m11;Duque de Caxias;3301702;Baixada Fluminense;8
15536;2012;2012m11;Duque de Caxias;3301702;Baixada Fluminense;0
15537;2012;2012m11;Duque de Caxias;3301702;Baixada Fluminense;2
15538;2012;2012m11;Japeri;3302270;Baixada Fluminense;0
15539;2012;2012m11;São João de Meriti;3305109;Baixada Fluminense;2
15540;2012;2012m11;Magé;3302502;Baixada Fluminense;4
15541;2012;2012m11;Magé;3302502;Baixada Fluminense;0
15542;2012;2012m11;Guapimirim;3301850;Baixada Fluminense;0
15543;2012;2012m11;Tanguá;3305752;Interior;2
15544;2012;2012m11;Itaboraí;3301900;Interior;4
15545;2012;2012m11;São Gonçalo;3304904;Grande Niterói;4
15546;2012;2012m11;São Gonçalo;3304904;Grande Niterói;5
15547;2012;2012m11;São Gonçalo;3304904;Grande Niterói;20
15548;2012;2012m11;São Gonçalo;3304904;Grande Niterói;18
15549;2012;2012m11;Niterói;3303302;Grande Niterói;11
15550;2012;2012m11;Niterói;3303302;Grande Niterói;1
15551;2012;2012m11;Niterói;3303302;Grande Niterói;14
15552;2012;2012m11;Niterói;3303302;Grande Niterói;1
15553;2012;2012m11;Niterói;3303302;Grande Niterói;0
15554;2012;2012m11;Maricá;3302700;Grande Niterói;2
15555;2012;2012m11;Barra do Pirai;3300308;Interior;0
15556;2012;2012m11;Resende;3304201;Interior;0
15557;2012;2012m11;Barra Mansa;3300407;Interior;1
15558;2012;2012m11;Valença;3306107;Interior;0
15559;2012;2012m11;Rio das Flores;3304508;Interior;0
15560;2012;2012m11;Volta Redonda;3306305;Interior;0
15561;2012;2012m11;Piraí;3304003;Interior;0
15562;2012;2012m11;Vassouras;3306206;Interior;0
15563;2012;2012m11;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
15564;2012;2012m11;Mendes;3302809;Interior;0
15565;2012;2012m11;Engenheiro Paulo de Frontin;3301801;Interior;0
15566;2012;2012m11;Itatiaia;3302254;Interior;0
15567;2012;2012m11;"Porto Real;Quatis";9999992;Interior;0
15568;2012;2012m11;Pinheiral;3303955;Interior;0
15569;2012;2012m11;São José do Vale do Rio Preto;3305158;Interior;0
15570;2012;2012m11;Petrópolis;3303906;Interior;1
15571;2012;2012m11;Petrópolis;3303906;Interior;0
15572;2012;2012m11;Paraíba do Sul;3303708;Interior;0
15573;2012;2012m11;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
15574;2012;2012m11;Sapucaia;3305406;Interior;0
15575;2012;2012m11;Teresópolis;3305802;Interior;0
15576;2012;2012m11;Sumidouro;3305703;Interior;0
15577;2012;2012m11;Carmo;3301207;Interior;0
15578;2012;2012m11;Araruama;3300209;Interior;0
15579;2012;2012m11;Rio Bonito;3304300;Interior;1
15580;2012;2012m11;Silva Jardim;3305604;Interior;0
15581;2012;2012m11;Casimiro de Abreu;3301306;Interior;0
15582;2012;2012m11;Conceição de Macabú;3301405;Interior;0
15583;2012;2012m11;Macaé;3302403;Interior;6
15584;2012;2012m11;Saquarema;3305505;Interior;0
15585;2012;2012m11;São Pedro da Aldeia;3305208;Interior;2
15586;2012;2012m11;Cabo Frio;3300704;Interior;0
15587;2012;2012m11;Armação dos Búzios;3300233;Interior;0
15588;2012;2012m11;Rio das Ostras;3304524;Interior;1
15589;2012;2012m11;Iguaba Grande;3301876;Interior;0
15590;2012;2012m11;"Quissamã;Carapebus";9999994;Interior;0
15591;2012;2012m11;Arraial do Cabo;3300258;Interior;0
15592;2012;2012m11;Campos dos Goytacazes;3301009;Interior;1
15593;2012;2012m11;Itaocara;3302106;Interior;0
15594;2012;2012m11;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
15595;2012;2012m11;Miracema;3303005;Interior;0
15596;2012;2012m11;Laje do Muriaé;3302304;Interior;0
15597;2012;2012m11;Porciúncula;3304102;Interior;0
15598;2012;2012m11;"Natividade;Varre-Sai";9999997;Interior;0
15599;2012;2012m11;São Fidélis;3304805;Interior;0
15600;2012;2012m11;Cambuci;3300902;Interior;0
15601;2012;2012m11;"Itaperuna;São José de Ubá";9999996;Interior;0
15602;2012;2012m11;Bom Jesus de Itabapoana;3300605;Interior;0
15603;2012;2012m11;São João da Barra;3305000;Interior;0
15604;2012;2012m11;Campos dos Goytacazes;3301009;Interior;0
15605;2012;2012m11;São Francisco de Itabapoana;3304755;Interior;0
15606;2012;2012m11;"Cardoso Moreira;Italva";9999995;Interior;0
15607;2012;2012m11;Nova Friburgo;3303401;Interior;1
15608;2012;2012m11;Duas Barras;3301603;Interior;0
15609;2012;2012m11;Cantagalo;3301108;Interior;0
15610;2012;2012m11;"Cordeiro;Macuco";9999998;Interior;0
15611;2012;2012m11;São Sebastião do Alto;3305307;Interior;0
15612;2012;2012m11;Santa Maria Madalena;3304607;Interior;0
15613;2012;2012m11;Trajano de Morais;3305901;Interior;0
15614;2012;2012m11;Bom Jardim;3300506;Interior;0
15615;2012;2012m11;Cachoeiras de Macacu;3300803;Interior;0
15616;2012;2012m11;Mangaratiba;3302601;Interior;2
15617;2012;2012m11;Angra dos Reis;3300100;Interior;1
15618;2012;2012m11;Paraty;3303807;Interior;0
15619;2012;2012m11;Rio Claro;3304409;Interior;0
15620;2012;2012m12;Rio de Janeiro;3304557;Capital;4
15621;2012;2012m12;Rio de Janeiro;3304557;Capital;9
15622;2012;2012m12;Rio de Janeiro;3304557;Capital;4
15623;2012;2012m12;Rio de Janeiro;3304557;Capital;3
15624;2012;2012m12;Rio de Janeiro;3304557;Capital;0
15625;2012;2012m12;Rio de Janeiro;3304557;Capital;4
15626;2012;2012m12;Rio de Janeiro;3304557;Capital;5
15627;2012;2012m12;Rio de Janeiro;3304557;Capital;7
15628;2012;2012m12;Rio de Janeiro;3304557;Capital;0
15629;2012;2012m12;Rio de Janeiro;3304557;Capital;3
15630;2012;2012m12;Rio de Janeiro;3304557;Capital;4
15631;2012;2012m12;Rio de Janeiro;3304557;Capital;5
15632;2012;2012m12;Rio de Janeiro;3304557;Capital;11
15633;2012;2012m12;Rio de Janeiro;3304557;Capital;3
15634;2012;2012m12;Rio de Janeiro;3304557;Capital;2
15635;2012;2012m12;Rio de Janeiro;3304557;Capital;1
15636;2012;2012m12;Rio de Janeiro;3304557;Capital;28
15637;2012;2012m12;Rio de Janeiro;3304557;Capital;10
15638;2012;2012m12;Rio de Janeiro;3304557;Capital;2
15639;2012;2012m12;Rio de Janeiro;3304557;Capital;2
15640;2012;2012m12;Rio de Janeiro;3304557;Capital;4
15641;2012;2012m12;Rio de Janeiro;3304557;Capital;1
15642;2012;2012m12;Rio de Janeiro;3304557;Capital;1
15643;2012;2012m12;Rio de Janeiro;3304557;Capital;2
15644;2012;2012m12;Rio de Janeiro;3304557;Capital;8
15645;2012;2012m12;Rio de Janeiro;3304557;Capital;2
15646;2012;2012m12;Rio de Janeiro;3304557;Capital;4
15647;2012;2012m12;Rio de Janeiro;3304557;Capital;3
15648;2012;2012m12;Rio de Janeiro;3304557;Capital;2
15649;2012;2012m12;Rio de Janeiro;3304557;Capital;10
15650;2012;2012m12;Rio de Janeiro;3304557;Capital;11
15651;2012;2012m12;Rio de Janeiro;3304557;Capital;8
15652;2012;2012m12;Rio de Janeiro;3304557;Capital;10
15653;2012;2012m12;Rio de Janeiro;3304557;Capital;6
15654;2012;2012m12;Rio de Janeiro;3304557;Capital;6
15655;2012;2012m12;Rio de Janeiro;3304557;Capital;7
15656;2012;2012m12;Rio de Janeiro;3304557;Capital;1
15657;2012;2012m12;Rio de Janeiro;3304557;Capital;0
15658;2012;2012m12;Rio de Janeiro;3304557;Capital;3
15659;2012;2012m12;Rio de Janeiro;3304557;Capital;2
15660;2012;2012m12;Seropédica;3305554;Baixada Fluminense;0
15661;2012;2012m12;Itaguaí;3302007;Baixada Fluminense;2
15662;2012;2012m12;Paracambi;3303609;Baixada Fluminense;1
15663;2012;2012m12;Nova Iguaçu;3303500;Baixada Fluminense;6
15664;2012;2012m12;Mesquita;3302858;Baixada Fluminense;2
15665;2012;2012m12;Belford Roxo;3300456;Baixada Fluminense;7
15666;2012;2012m12;Queimados;3304144;Baixada Fluminense;0
15667;2012;2012m12;Nova Iguaçu;3303500;Baixada Fluminense;4
15668;2012;2012m12;Nilópolis;3303203;Baixada Fluminense;1
15669;2012;2012m12;Nova Iguaçu;3303500;Baixada Fluminense;6
15670;2012;2012m12;Duque de Caxias;3301702;Baixada Fluminense;12
15671;2012;2012m12;Duque de Caxias;3301702;Baixada Fluminense;10
15672;2012;2012m12;Duque de Caxias;3301702;Baixada Fluminense;1
15673;2012;2012m12;Duque de Caxias;3301702;Baixada Fluminense;5
15674;2012;2012m12;Japeri;3302270;Baixada Fluminense;0
15675;2012;2012m12;São João de Meriti;3305109;Baixada Fluminense;10
15676;2012;2012m12;Magé;3302502;Baixada Fluminense;4
15677;2012;2012m12;Magé;3302502;Baixada Fluminense;3
15678;2012;2012m12;Guapimirim;3301850;Baixada Fluminense;0
15679;2012;2012m12;Tanguá;3305752;Interior;0
15680;2012;2012m12;Itaboraí;3301900;Interior;8
15681;2012;2012m12;São Gonçalo;3304904;Grande Niterói;7
15682;2012;2012m12;São Gonçalo;3304904;Grande Niterói;8
15683;2012;2012m12;São Gonçalo;3304904;Grande Niterói;14
15684;2012;2012m12;São Gonçalo;3304904;Grande Niterói;7
15685;2012;2012m12;Niterói;3303302;Grande Niterói;13
15686;2012;2012m12;Niterói;3303302;Grande Niterói;4
15687;2012;2012m12;Niterói;3303302;Grande Niterói;12
15688;2012;2012m12;Niterói;3303302;Grande Niterói;0
15689;2012;2012m12;Niterói;3303302;Grande Niterói;0
15690;2012;2012m12;Maricá;3302700;Grande Niterói;1
15691;2012;2012m12;Barra do Pirai;3300308;Interior;0
15692;2012;2012m12;Resende;3304201;Interior;1
15693;2012;2012m12;Barra Mansa;3300407;Interior;0
15694;2012;2012m12;Valença;3306107;Interior;0
15695;2012;2012m12;Rio das Flores;3304508;Interior;0
15696;2012;2012m12;Volta Redonda;3306305;Interior;1
15697;2012;2012m12;Piraí;3304003;Interior;0
15698;2012;2012m12;Vassouras;3306206;Interior;0
15699;2012;2012m12;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
15700;2012;2012m12;Mendes;3302809;Interior;0
15701;2012;2012m12;Engenheiro Paulo de Frontin;3301801;Interior;0
15702;2012;2012m12;Itatiaia;3302254;Interior;1
15703;2012;2012m12;"Porto Real;Quatis";9999992;Interior;0
15704;2012;2012m12;Pinheiral;3303955;Interior;0
15705;2012;2012m12;São José do Vale do Rio Preto;3305158;Interior;0
15706;2012;2012m12;Petrópolis;3303906;Interior;0
15707;2012;2012m12;Petrópolis;3303906;Interior;0
15708;2012;2012m12;Paraíba do Sul;3303708;Interior;0
15709;2012;2012m12;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
15710;2012;2012m12;Sapucaia;3305406;Interior;0
15711;2012;2012m12;Teresópolis;3305802;Interior;0
15712;2012;2012m12;Sumidouro;3305703;Interior;0
15713;2012;2012m12;Carmo;3301207;Interior;0
15714;2012;2012m12;Araruama;3300209;Interior;0
15715;2012;2012m12;Rio Bonito;3304300;Interior;1
15716;2012;2012m12;Silva Jardim;3305604;Interior;0
15717;2012;2012m12;Casimiro de Abreu;3301306;Interior;1
15718;2012;2012m12;Conceição de Macabú;3301405;Interior;0
15719;2012;2012m12;Macaé;3302403;Interior;9
15720;2012;2012m12;Saquarema;3305505;Interior;0
15721;2012;2012m12;São Pedro da Aldeia;3305208;Interior;0
15722;2012;2012m12;Cabo Frio;3300704;Interior;1
15723;2012;2012m12;Armação dos Búzios;3300233;Interior;0
15724;2012;2012m12;Rio das Ostras;3304524;Interior;0
15725;2012;2012m12;Iguaba Grande;3301876;Interior;0
15726;2012;2012m12;"Quissamã;Carapebus";9999994;Interior;0
15727;2012;2012m12;Arraial do Cabo;3300258;Interior;0
15728;2012;2012m12;Campos dos Goytacazes;3301009;Interior;0
15729;2012;2012m12;Itaocara;3302106;Interior;0
15730;2012;2012m12;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
15731;2012;2012m12;Miracema;3303005;Interior;0
15732;2012;2012m12;Laje do Muriaé;3302304;Interior;0
15733;2012;2012m12;Porciúncula;3304102;Interior;0
15734;2012;2012m12;"Natividade;Varre-Sai";9999997;Interior;0
15735;2012;2012m12;São Fidélis;3304805;Interior;0
15736;2012;2012m12;Cambuci;3300902;Interior;0
15737;2012;2012m12;"Itaperuna;São José de Ubá";9999996;Interior;0
15738;2012;2012m12;Bom Jesus de Itabapoana;3300605;Interior;0
15739;2012;2012m12;São João da Barra;3305000;Interior;0
15740;2012;2012m12;Campos dos Goytacazes;3301009;Interior;1
15741;2012;2012m12;São Francisco de Itabapoana;3304755;Interior;0
15742;2012;2012m12;"Cardoso Moreira;Italva";9999995;Interior;0
15743;2012;2012m12;Nova Friburgo;3303401;Interior;1
15744;2012;2012m12;Duas Barras;3301603;Interior;0
15745;2012;2012m12;Cantagalo;3301108;Interior;0
15746;2012;2012m12;"Cordeiro;Macuco";9999998;Interior;0
15747;2012;2012m12;São Sebastião do Alto;3305307;Interior;0
15748;2012;2012m12;Santa Maria Madalena;3304607;Interior;0
15749;2012;2012m12;Trajano de Morais;3305901;Interior;0
15750;2012;2012m12;Bom Jardim;3300506;Interior;0
15751;2012;2012m12;Cachoeiras de Macacu;3300803;Interior;0
15752;2012;2012m12;Mangaratiba;3302601;Interior;0
15753;2012;2012m12;Angra dos Reis;3300100;Interior;4
15754;2012;2012m12;Paraty;3303807;Interior;0
15755;2012;2012m12;Rio Claro;3304409;Interior;0
15756;2013;2013m01;Rio de Janeiro;3304557;Capital;0
15757;2013;2013m01;Rio de Janeiro;3304557;Capital;12
15758;2013;2013m01;Rio de Janeiro;3304557;Capital;5
15759;2013;2013m01;Rio de Janeiro;3304557;Capital;6
15760;2013;2013m01;Rio de Janeiro;3304557;Capital;0
15761;2013;2013m01;Rio de Janeiro;3304557;Capital;4
15762;2013;2013m01;Rio de Janeiro;3304557;Capital;5
15763;2013;2013m01;Rio de Janeiro;3304557;Capital;4
15764;2013;2013m01;Rio de Janeiro;3304557;Capital;3
15765;2013;2013m01;Rio de Janeiro;3304557;Capital;6
15766;2013;2013m01;Rio de Janeiro;3304557;Capital;4
15767;2013;2013m01;Rio de Janeiro;3304557;Capital;2
15768;2013;2013m01;Rio de Janeiro;3304557;Capital;14
15769;2013;2013m01;Rio de Janeiro;3304557;Capital;7
15770;2013;2013m01;Rio de Janeiro;3304557;Capital;2
15771;2013;2013m01;Rio de Janeiro;3304557;Capital;3
15772;2013;2013m01;Rio de Janeiro;3304557;Capital;9
15773;2013;2013m01;Rio de Janeiro;3304557;Capital;6
15774;2013;2013m01;Rio de Janeiro;3304557;Capital;6
15775;2013;2013m01;Rio de Janeiro;3304557;Capital;2
15776;2013;2013m01;Rio de Janeiro;3304557;Capital;8
15777;2013;2013m01;Rio de Janeiro;3304557;Capital;0
15778;2013;2013m01;Rio de Janeiro;3304557;Capital;4
15779;2013;2013m01;Rio de Janeiro;3304557;Capital;3
15780;2013;2013m01;Rio de Janeiro;3304557;Capital;8
15781;2013;2013m01;Rio de Janeiro;3304557;Capital;3
15782;2013;2013m01;Rio de Janeiro;3304557;Capital;2
15783;2013;2013m01;Rio de Janeiro;3304557;Capital;3
15784;2013;2013m01;Rio de Janeiro;3304557;Capital;4
15785;2013;2013m01;Rio de Janeiro;3304557;Capital;12
15786;2013;2013m01;Rio de Janeiro;3304557;Capital;8
